#wavelength RSR
3.132832e+02 -1.401136e-09
3.142678e+02 4.817776e-08
3.152585e+02 -5.288924e-08
3.162555e+02 1.618725e-07
3.171583e+02 1.683781e-07
3.181674e+02 1.622704e-07
3.191829e+02 1.419141e-08
3.202049e+02 1.160115e-07
3.211304e+02 1.612535e-07
3.221649e+02 3.627137e-07
3.232062e+02 3.385778e-07
3.242542e+02 1.793259e-07
3.253090e+02 6.068736e-07
3.262643e+02 3.395093e-07
3.273322e+02 1.051109e-06
3.284072e+02 3.659199e-07
3.294893e+02 9.017334e-07
3.305785e+02 1.005120e-06
3.315650e+02 1.626937e-06
3.326680e+02 1.827515e-06
3.337784e+02 2.815604e-06
3.348962e+02 3.065029e-06
3.359086e+02 3.053971e-06
3.370408e+02 4.051429e-06
3.381806e+02 4.119757e-06
3.393281e+02 6.979072e-06
3.404835e+02 8.248064e-06
3.415301e+02 5.921685e-06
3.427005e+02 8.299096e-06
3.438790e+02 1.593625e-05
3.450656e+02 1.798810e-05
3.462604e+02 2.226470e-05
3.473428e+02 3.593061e-05
3.485535e+02 4.732966e-05
3.497726e+02 6.028960e-05
3.510004e+02 9.244200e-05
3.521127e+02 1.445354e-04
3.533569e+02 1.947723e-04
3.546099e+02 2.175510e-04
3.558719e+02 2.670179e-04
3.571429e+02 3.350167e-04
3.582945e+02 3.250078e-04
3.595829e+02 2.751976e-04
3.608805e+02 2.940791e-04
3.621876e+02 3.414828e-04
3.635042e+02 3.919290e-04
3.646973e+02 4.590609e-04
3.660322e+02 4.297545e-04
3.673769e+02 4.299673e-04
3.687316e+02 4.299104e-04
3.699593e+02 4.831183e-04
3.713331e+02 4.744991e-04
3.727171e+02 5.225258e-04
3.741115e+02 5.635714e-04
3.755163e+02 6.895932e-04
3.767898e+02 9.590680e-04
3.782148e+02 1.120979e-03
3.796507e+02 1.358924e-03
3.810976e+02 1.581703e-03
3.825555e+02 2.081271e-03
3.838772e+02 2.566684e-03
3.853565e+02 3.145234e-03
3.868472e+02 4.029038e-03
3.883495e+02 5.122231e-03
3.897116e+02 6.437254e-03
3.912363e+02 8.472993e-03
3.927730e+02 1.142713e-02
3.943218e+02 1.509525e-02
3.958828e+02 1.957721e-02
3.972984e+02 2.529130e-02
3.988831e+02 3.294597e-02
4.004806e+02 4.211782e-02
4.020909e+02 5.377674e-02
4.037142e+02 6.941678e-02
4.051864e+02 8.847162e-02
4.068348e+02 1.126421e-01
4.084967e+02 1.485214e-01
4.101723e+02 1.912909e-01
4.116921e+02 2.417210e-01
4.133940e+02 2.824519e-01
4.151100e+02 3.182011e-01
4.168404e+02 3.503130e-01
4.185852e+02 3.624220e-01
4.201681e+02 3.711300e-01
4.219409e+02 3.823944e-01
4.237288e+02 3.940691e-01
4.255319e+02 4.026928e-01
4.271679e+02 4.145988e-01
4.290004e+02 4.209850e-01
4.308488e+02 4.308288e-01
4.327131e+02 4.309237e-01
4.345937e+02 4.354391e-01
4.363002e+02 4.263770e-01
4.382121e+02 4.247976e-01
4.401408e+02 4.334893e-01
4.420866e+02 4.409197e-01
4.440497e+02 4.428877e-01
4.458315e+02 4.394962e-01
4.478280e+02 4.397867e-01
4.498426e+02 4.186382e-01
4.518753e+02 4.130316e-01
4.537205e+02 4.114061e-01
4.557885e+02 4.066202e-01
4.578755e+02 4.036237e-01
4.599816e+02 4.161289e-01
4.621072e+02 4.291626e-01
4.640371e+02 4.322028e-01
4.662005e+02 4.463269e-01
4.683841e+02 4.375913e-01
4.705882e+02 4.310556e-01
4.728132e+02 4.159883e-01
4.748338e+02 4.120595e-01
4.770992e+02 3.942540e-01
4.793864e+02 3.912327e-01
4.816956e+02 3.830425e-01
4.837929e+02 3.933566e-01
4.861449e+02 4.047596e-01
4.885198e+02 4.115853e-01
4.909180e+02 4.122600e-01
4.933399e+02 4.043132e-01
4.955401e+02 4.027388e-01
4.980080e+02 3.984656e-01
5.005005e+02 3.989903e-01
5.030181e+02 3.973410e-01
5.055612e+02 3.909685e-01
5.078720e+02 3.813965e-01
5.104645e+02 3.873933e-01
5.130836e+02 3.938398e-01
5.157298e+02 3.832705e-01
5.181347e+02 3.876931e-01
5.208333e+02 3.888175e-01
5.235602e+02 3.756246e-01
5.263158e+02 3.770488e-01
5.291005e+02 3.865783e-01
5.316321e+02 4.061032e-01
5.344735e+02 3.990638e-01
5.373455e+02 4.030113e-01
5.402485e+02 4.070332e-01
5.431831e+02 3.969849e-01
5.458515e+02 3.941980e-01
5.488474e+02 3.799160e-01
5.518764e+02 3.747360e-01
5.549390e+02 3.816051e-01
5.577245e+02 3.689333e-01
5.608525e+02 3.798043e-01
5.640158e+02 4.071538e-01
5.672150e+02 4.096134e-01
5.704507e+02 4.145183e-01
5.733945e+02 4.097184e-01
5.767013e+02 3.983367e-01
5.800464e+02 3.872034e-01
5.834306e+02 3.911615e-01
5.865103e+02 3.863303e-01
5.899705e+02 4.015217e-01
5.934718e+02 4.152664e-01
5.970149e+02 4.014753e-01
6.006006e+02 4.020121e-01
6.038647e+02 4.049896e-01
6.075334e+02 4.017021e-01
6.112469e+02 1.727868e-01
6.150062e+02 9.557154e-02
6.188119e+02 6.312938e-02
6.222775e+02 4.576044e-02
6.261741e+02 3.538345e-02
6.301197e+02 2.731719e-02
6.341154e+02 2.174774e-02
6.377551e+02 1.767086e-02
6.418485e+02 1.460389e-02
6.459948e+02 1.187934e-02
6.501951e+02 9.604309e-03
6.544503e+02 8.000044e-03
6.583278e+02 7.241960e-03
6.626905e+02 6.235960e-03
6.671114e+02 5.302535e-03
6.715917e+02 4.900885e-03
6.761325e+02 4.380467e-03
6.802721e+02 3.839616e-03
6.849315e+02 3.392583e-03
6.896552e+02 2.910644e-03
6.944444e+02 2.452447e-03
6.988120e+02 2.148664e-03
7.037298e+02 1.924076e-03
7.087172e+02 1.800817e-03
7.137759e+02 1.539650e-03
7.189073e+02 1.416993e-03
7.235890e+02 1.218659e-03
7.288630e+02 1.169510e-03
7.342144e+02 1.055578e-03
7.396450e+02 9.420840e-04
7.451565e+02 8.842694e-04
7.501875e+02 8.077790e-04
7.558579e+02 6.753472e-04
7.616146e+02 6.152500e-04
7.674597e+02 5.856516e-04
7.727975e+02 5.188042e-04
7.788162e+02 4.366220e-04
7.849294e+02 4.131943e-04
7.911392e+02 3.713014e-04
7.974482e+02 3.625637e-04
8.032129e+02 3.272337e-04
8.097166e+02 3.037856e-04
8.163265e+02 2.758241e-04
8.230453e+02 2.702321e-04
8.298755e+02 2.433564e-04
8.361204e+02 2.390951e-04
8.431703e+02 2.152869e-04
8.503401e+02 1.851311e-04
8.576329e+02 1.632476e-04
8.643042e+02 1.384172e-04
8.718396e+02 1.284199e-04
8.795075e+02 1.181795e-04
8.873114e+02 1.152396e-04
8.952551e+02 9.268112e-05
9.025271e+02 8.663940e-05
9.107468e+02 8.051456e-05
9.191176e+02 8.042580e-05
9.276438e+02 1.996135e-07
9.363296e+02 1.698028e-07
9.442871e+02 1.470064e-07
9.532888e+02 1.162788e-07
9.624639e+02 1.115176e-07
9.718173e+02 1.014039e-07
9.803922e+02 9.215564e-08
9.900990e+02 7.886328e-08
1.000000e+03 0.000000e+00
